Cod_setor,lider_masculino,lider_feminino,porcentagem_lideres_femininos
130260305140299,94,83,46.89265536723164
130260305140300,59,56,48.69565217391305
130260305140301,149,56,27.31707317073171
130260305140302,132,83,38.604651162790695
130260305140303,147,75,33.78378378378378
130260305140304,149,82,35.4978354978355
130260305140305,81,52,39.097744360902254
130260305140306,94,54,36.486486486486484
130260305140307,33,63,65.625
130260305140308,44,38,46.34146341463415
130260305140309,210,99,32.038834951456316
130260305140310,93,118,55.92417061611374
130260305140311,68,71,51.07913669064749
130260305140312,52,84,61.76470588235294
130260305140313,82,52,38.80597014925373
130260305140314,91,58,38.92617449664429
130260305140315,86,20,18.867924528301888
130260305140316,65,60,48
130260305140317,39,58,59.79381443298969
130260305140318,127,67,34.5360824742268
130260305140319,133,74,35.748792270531396
130260305140320,79,136,63.25581395348837
130260305140321,71,33,31.73076923076923
130260305140322,69,100,59.171597633136095
130260305140323,41,73,64.03508771929825
130260305140324,120,116,49.152542372881356
130260305140325,110,143,56.52173913043478
130260305140326,82,32,28.07017543859649
130260305140327,80,182,69.46564885496184
130260305140328,129,67,34.183673469387756
130260305140329,136,50,26.881720430107524
130260305140330,96,54,36
130260305140331,72,182,71.65354330708661
130260305140332,53,105,66.45569620253164
130260305140333,96,57,37.254901960784316
130260305140334,118,57,32.57142857142858
130260305140335,79,72,47.682119205298015
130260305140336,102,51,33.33333333333333
130260305140337,83,86,50.887573964497044
130260305140338,127,96,43.04932735426009
130260305140339,104,78,42.857142857142854
130260305140340,119,81,40.5
130260305140341,120,86,41.74757281553398
130260305140342,108,41,27.516778523489933
130260305140343,71,32,31.06796116504854
130260305140344,65,60,48
130260305140345,28,85,75.22123893805309
130260305140346,87,67,43.506493506493506
130260305140347,69,42,37.83783783783784
130260305140348,125,78,38.42364532019704
130260305140349,80,150,65.21739130434783
130260305140350,135,63,31.818181818181817
130260305140351,67,59,46.82539682539682
130260305140352,60,97,61.78343949044586
130260305140353,103,64,38.32335329341318
130260305140354,122,54,30.681818181818183
130260305140355,147,51,25.757575757575758
130260305140356,109,152,58.23754789272031
130260305140357,68,65,48.87218045112782
130260305140358,82,63,43.44827586206896
130260305140359,72,57,44.18604651162791
130260305140360,133,74,35.748792270531396
130260305140361,26,13,33.33333333333333
130260305140362,3,7,70
130260305140363,20,24,54.54545454545454
130260305140364,17,32,65.3061224489796
130260305140365,12,8,40
130260305140366,88,81,47.928994082840234
130260305140367,14,17,54.83870967741935
130260305140368,0,0,NaN
130260305140369,12,13,52
130260305140370,22,41,65.07936507936508
130260305140371,158,57,26.51162790697674
130260305140372,16,61,79.22077922077922
130260305140373,0,0,NaN
130260305140374,26,31,54.385964912280706
130260305140375,18,14,43.75
130260305140376,17,14,45.16129032258064
130260305140377,27,27,50
130260305140378,36,14,28.000000000000004
130270205000001,134,58,30.208333333333332
130270205000002,80,49,37.98449612403101
130270205000003,91,36,28.346456692913385
130270205000004,130,45,25.71428571428571
130270205000005,114,65,36.312849162011176
130270205000006,162,100,38.16793893129771
130270205000007,88,43,32.82442748091603
130270205000008,116,79,40.51282051282051
130270205000009,140,60,30
130270205000010,46,10,17.857142857142858
130270205000011,128,100,43.859649122807014
130270205000012,97,81,45.50561797752809
130270205000013,97,56,36.60130718954248
130270205000014,185,110,37.28813559322034
130270205000015,77,66,46.15384615384615
130270205000016,68,51,42.857142857142854
130270205000017,116,66,36.26373626373626
130270205000018,154,101,39.6078431372549
130270205000019,7,0,0
130270205000021,19,4,17.391304347826086
130270205000022,146,56,27.722772277227726
130270205000023,131,16,10.884353741496598
130270205000024,64,9,12.32876712328767
130270205000025,197,36,15.450643776824036
130270205000026,54,26,32.5
130270205000027,46,11,19.298245614035086
130270205000028,34,6,15
130270205000029,63,13,17.105263157894736
130270205000030,49,33,40.243902439024396
130270205000031,125,38,23.31288343558282
130270205000032,35,14,28.57142857142857
130270205000033,136,33,19.526627218934912
130270205000034,34,14,29.166666666666668
130270205000035,51,11,17.741935483870968
130270205000036,68,10,12.82051282051282
130270205000037,140,52,27.083333333333332
130270205000038,33,5,13.157894736842104
130270205000039,97,31,24.21875
130270205000040,146,17,10.429447852760736
130270205000042,73,19,20.652173913043477
130270205000043,0,0,NaN
130270205000044,95,3,3.061224489795918
130270205000045,19,0,0
130270205000046,9,0,0
130270205000047,27,20,42.5531914893617
130270205000048,59,29,32.95454545454545
130270205000050,31,2,6.0606060606060606
130270205000052,0,0,NaN
130270205000053,23,5,17.857142857142858
130270205000054,0,0,NaN
130270205000055,203,10,4.694835680751173
130270205000056,107,27,20.149253731343283
130270205000057,43,5,10.416666666666668
130270205000058,171,19,10
130270205000060,7,1,12.5
130270205000061,5,2,28.57142857142857
130270205000062,2,3,60
130270205000063,0,0,NaN
130270205000064,125,50,28.57142857142857
130270205000065,217,25,10.330578512396695
130270205000066,82,46,35.9375
130270205000067,58,63,52.066115702479344
130270205000068,48,1,2.0408163265306123
130270205000069,7,0,0
130270205000070,101,74,42.285714285714285
130270205000071,88,51,36.69064748201439
130270205000072,120,74,38.144329896907216
130270205000073,103,56,35.22012578616352
130270205000074,143,84,37.00440528634361
130270205000075,9,13,59.09090909090909
130270205000076,158,47,22.926829268292686
130270205000077,153,21,12.068965517241379
130270205000078,10,7,41.17647058823529
130270205000079,117,24,17.02127659574468
130270205000081,17,3,15
130270205000082,10,9,47.368421052631575
130270205000083,25,5,16.666666666666664
130270205000084,0,0,NaN
130270205000088,44,22,33.33333333333333
130270205000092,0,0,NaN
130270205000095,66,6,8.333333333333332
130270205000096,4,2,33.33333333333333
130270205000097,8,2,20
130270205000098,8,6,42.857142857142854
130270205000099,0,0,NaN
130270205000100,12,0,0
130270205000101,31,4,11.428571428571429
130270205000102,22,1,4.3478260869565215
130270205000103,28,6,17.647058823529413
130270205000104,19,1,5
130270205000105,9,3,25
130270205000106,18,4,18.181818181818183
130270205000107,15,3,16.666666666666664
130270205000108,99,38,27.73722627737226
130270205000109,180,42,18.91891891891892
130270205000110,195,17,8.018867924528301
130270205000111,29,0,0
130280105000001,64,13,16.883116883116884
130280105000002,132,41,23.699421965317917
130280105000003,83,62,42.758620689655174
130280105000004,26,20,43.47826086956522
130280105000005,86,10,10.416666666666668
130280105000006,5,1,16.666666666666664
130280105000007,80,8,9.090909090909092
130280105000008,50,1,1.9607843137254901
130280105000009,9,0,0
130280105000010,32,0,0
130280105000011,74,4,5.128205128205128
130280105000012,74,22,22.916666666666664
130280105000013,71,0,0
130280105000014,148,7,4.516129032258064
130280105000015,111,18,13.953488372093023
130280105000016,77,26,25.24271844660194
130280105000017,112,14,11.11111111111111
130280105000018,9,2,18.181818181818183
130280105000019,23,1,4.166666666666666
130280105000020,5,4,44.44444444444444
130280105000021,28,42,60
130280105000022,0,0,NaN
130280105000023,17,4,19.047619047619047
130280105000024,0,0,NaN
130280105000025,14,0,0
130280105000027,23,14,37.83783783783784
130280105000028,0,0,NaN
130280105000029,47,56,54.36893203883495
130280105000030,126,118,48.36065573770492
130280105000031,173,149,46.273291925465834
130280105000032,230,101,30.513595166163142
130280105000035,15,1,6.25
130280105000036,21,0,0
130280105000037,35,9,20.454545454545457
130280105000038,26,2,7.142857142857142
130280105000039,10,1,9.090909090909092
130290005000001,135,122,47.47081712062256
130290005000002,141,182,56.34674922600619
130290005000003,167,144,46.30225080385852
130290005000004,88,80,47.61904761904761
130290005000005,77,67,46.52777777777778
130290005000006,89,64,41.830065359477125
130290005000007,61,82,57.34265734265735
130290005000008,78,94,54.65116279069767
130290005000009,87,134,60.633484162895925
130290005000010,138,91,39.737991266375545
130290005000011,69,103,59.883720930232556
130290005000012,156,98,38.582677165354326
130290005000013,184,218,54.22885572139303
130290005000014,5,2,28.57142857142857
130290005000015,88,71,44.65408805031446
130290005000016,102,66,39.285714285714285
130290005000017,132,64,32.6530612244898
130290005000018,123,101,45.089285714285715
130290005000019,134,123,47.85992217898833
130290005000020,152,69,31.221719457013574
130290005000021,89,136,60.44444444444444
130290005000022,233,35,13.059701492537313
130290005000023,26,3,10.344827586206897
130290005000024,138,125,47.52851711026616
130290005000025,36,20,35.714285714285715
130290005000026,249,50,16.722408026755854
130290005000027,194,45,18.828451882845187
130290005000028,85,28,24.778761061946902
130290005000029,220,22,9.090909090909092
130290005000030,4,1,20
130290005000031,116,33,22.14765100671141
130290005000032,210,94,30.92105263157895
130290005000033,108,27,20
130290005000034,62,7,10.144927536231885
130290005000035,36,68,65.38461538461539
130290005000036,73,85,53.79746835443038
130290005000037,132,82,38.31775700934579
130290005000038,10,0,0
130290005000039,10,0,0
130290005000040,13,0,0
130290005000041,11,1,8.333333333333332
130290005000042,8,0,0
130290005000043,66,49,42.608695652173914
130290005000044,31,12,27.906976744186046
130290010000001,12,8,40
130290010000002,29,44,60.273972602739725
130290010000003,120,69,36.507936507936506
130290010000004,68,60,46.875
130290010000005,41,26,38.80597014925373
130290010000008,69,31,31
130290010000009,26,17,39.53488372093023
130290010000010,26,8,23.52941176470588
130290010000011,48,88,64.70588235294117
130290010000012,17,7,29.166666666666668
130290010000013,119,12,9.16030534351145
130290010000014,5,5,50
130290010000015,14,10,41.66666666666667
130290010000016,96,68,41.46341463414634
130290010000018,0,0,NaN
130290010000026,0,0,NaN
130290010000027,0,0,NaN
130290010000028,22,33,60
130290010000033,108,10,8.47457627118644
130290010000034,45,9,16.666666666666664
130290010000040,5,1,16.666666666666664
130290010000046,0,0,NaN
130290010000047,56,11,16.417910447761194
130290015000002,141,10,6.622516556291391
130290015000003,112,12,9.67741935483871
130290015000005,11,0,0
130290015000006,49,16,24.615384615384617
130290015000007,133,24,15.286624203821656
130290015000010,19,3,13.636363636363635
130290015000011,24,0,0
130290015000015,7,3,30
130290015000018,6,1,14.285714285714285
130290015000019,7,1,12.5
130290015000020,11,4,26.666666666666668
130290015000021,9,7,43.75
130290015000022,20,2,9.090909090909092
130290015000023,50,4,7.4074074074074066
130290015000024,60,4,6.25
130290015000025,64,1,1.5384615384615385
130290015000026,26,8,23.52941176470588
130290015000027,16,0,0
130290015000028,13,1,7.142857142857142
130290015000029,17,0,0
130290015000030,11,0,0
130290015000031,5,0,0
130290015000032,22,1,4.3478260869565215
130290015000033,15,0,0
130290015000034,0,0,NaN
130290015000035,16,0,0
130290015000036,9,3,25
130290015000037,15,0,0
130290015000038,8,0,0
130290015000039,16,0,0
130290015000040,6,1,14.285714285714285
130290015000041,16,1,5.88235294117647
130290015000042,8,5,38.46153846153847
130290015000043,12,0,0
130290015000044,14,0,0
130290015000045,10,0,0
130290015000046,41,3,6.8181818181818175
130290015000047,46,4,8
130290015000048,8,2,20
130290015000049,14,0,0
130290015000050,14,0,0
130290015000051,11,1,8.333333333333332
130290015000052,0,0,NaN
130290015000053,16,0,0
130290015000054,7,0,0
130290015000057,0,0,NaN
130290015000058,5,0,0
130290015000059,6,2,25
130290015000060,8,0,0
130300705000001,143,123,46.2406015037594
130300705000002,101,48,32.21476510067114
130300705000003,133,71,34.80392156862745
130300705000004,158,78,33.05084745762712
130300705000005,96,40,29.411764705882355
130300705000006,191,25,11.574074074074074
130300705000007,82,8,8.88888888888889
130300705000008,326,52,13.756613756613756
130300705000009,212,8,3.6363636363636362
130300705000010,243,50,17.064846416382252
130300705000011,55,8,12.698412698412698
130300705000012,174,7,3.867403314917127
130300705000013,88,15,14.563106796116504
130300705000014,109,25,18.65671641791045
130300705000015,26,3,10.344827586206897
130300705000016,10,0,0
130300705000019,0,0,NaN
130300705000020,68,6,8.108108108108109
130300705000022,76,9,10.588235294117647
130300705000023,26,33,55.932203389830505
130300705000024,83,33,28.448275862068968
130300705000025,143,36,20.11173184357542
130300705000026,129,32,19.875776397515526
130300705000027,75,31,29.245283018867923
130300705000028,156,21,11.864406779661017
130300705000029,18,2,10
130300705000030,20,0,0
130300705000031,42,24,36.36363636363637
130300705000032,0,0,NaN
130310605000001,74,52,41.269841269841265
130310605000002,68,39,36.44859813084112
130310605000003,36,77,68.14159292035397
130310605000004,111,73,39.67391304347826
130310605000005,62,37,37.37373737373738
130310605000006,100,116,53.70370370370371
130310605000007,88,96,52.17391304347826
130310605000008,90,60,40
130310605000009,58,39,40.20618556701031
130310605000010,136,38,21.839080459770116
130310605000011,84,25,22.93577981651376
130310605000012,98,50,33.78378378378378
130310605000013,31,4,11.428571428571429
130310605000014,174,50,22.321428571428573
130310605000015,175,52,22.90748898678414
130310605000016,244,22,8.270676691729323
130310605000017,110,17,13.385826771653544
130310605000018,95,32,25.196850393700785
130310605000019,80,15,15.789473684210526
130310605000020,117,10,7.874015748031496
130310605000021,55,11,16.666666666666664
130310605000022,117,28,19.310344827586206
130310605000023,125,25,16.666666666666664
130310605000024,55,11,16.666666666666664
130310605000025,50,14,21.875
130310605000026,102,1,0.9708737864077669
130310605000027,53,9,14.516129032258066
130310605000028,36,10,21.73913043478261
130310605000029,8,0,0
130310605000030,24,0,0
130310605000031,22,40,64.51612903225806
130310605000032,27,20,42.5531914893617
130310605000033,92,39,29.770992366412212
130310605000034,82,118,59
130310605000035,39,19,32.758620689655174
130310605000036,131,78,37.32057416267943
130310605000037,61,69,53.07692307692308
130310605000038,29,29,50
130310605000039,24,18,42.857142857142854
130310605000040,92,64,41.02564102564102
130310605000041,121,73,37.628865979381445
130310605000042,10,9,47.368421052631575
130310605000043,13,14,51.85185185185185
130310605000044,16,9,36
130310605000045,10,10,50
130310605000046,48,47,49.473684210526315
130310605000047,23,11,32.35294117647059
130310605000048,31,21,40.38461538461539
130310605000049,108,37,25.517241379310345
130310605000050,101,31,23.484848484848484
130310605000051,27,18,40
130310605000052,19,1,5
130320505000001,93,55,37.16216216216216
130320505000002,82,52,38.80597014925373
130320505000003,94,76,44.70588235294118
130320505000004,120,68,36.17021276595745
130320505000005,63,73,53.67647058823529
130320505000006,76,48,38.70967741935484
130320505000007,103,66,39.053254437869825
130320505000008,95,64,40.25157232704403
130320505000009,312,61,16.353887399463808
130320505000010,62,10,13.88888888888889
130320505000011,117,15,11.363636363636363
130320505000012,22,8,26.666666666666668
130320505000013,63,6,8.695652173913043
130320505000014,11,2,15.384615384615385
130320505000016,71,2,2.73972602739726
130320505000017,80,13,13.978494623655912
130320505000018,96,21,17.94871794871795
130320505000019,25,4,13.793103448275861
130320505000020,10,0,0
130320505000023,26,2,7.142857142857142
130320505000024,23,9,28.125
130320505000025,104,29,21.804511278195488
130320505000026,93,88,48.61878453038674
130320505000027,105,85,44.73684210526316
130320505000028,129,73,36.13861386138614
130320505000029,90,57,38.775510204081634
130330405000001,88,83,48.53801169590643
130330405000002,104,56,35
130330405000003,131,81,38.20754716981132
130330405000004,154,103,40.07782101167315
130330405000005,202,52,20.47244094488189
130330405000006,107,159,59.77443609022557
130330405000007,112,63,36
130330405000008,60,5,7.6923076923076925
130330405000009,82,12,12.76595744680851
130330405000010,37,0,0
130330405000011,45,0,0
130330405000012,81,12,12.903225806451612
130330405000013,82,9,9.89010989010989
130330405000014,76,10,11.627906976744185
130330405000015,59,9,13.23529411764706
130330405000016,77,22,22.22222222222222
130330405000017,181,13,6.701030927835052
130330405000018,109,21,16.153846153846153
130330405000019,80,16,16.666666666666664
130330405000020,49,31,38.75
130330405000021,18,9,33.33333333333333
130330405000022,21,2,8.695652173913043
130330405000023,86,24,21.818181818181817
130330405000024,9,1,10
130330405000027,8,0,0
130330405000028,6,2,25
130330405000029,68,21,23.595505617977526
130330405000030,240,91,27.492447129909365
130330405000031,209,115,35.49382716049383
130330405000032,185,60,24.489795918367346
130330405000033,192,85,30.685920577617328
130330405000034,113,14,11.023622047244094
130330405000036,0,0,NaN
130330405000043,0,0,NaN
130340305000001,61,67,52.34375
130340305000002,47,53,53
130340305000003,37,41,52.56410256410257
130340305000004,86,86,50
130340305000005,45,90,66.66666666666666
130340305000006,54,31,36.470588235294116
130340305000007,74,86,53.75
130340305000008,47,42,47.19101123595505
130340305000009,98,84,46.15384615384615
130340305000010,51,48,48.484848484848484
130340305000011,75,49,39.516129032258064
130340305000012,3,5,62.5
130340305000013,67,43,39.09090909090909
130340305000014,6,4,40
130340305000015,61,35,36.45833333333333
130340305000016,94,123,56.68202764976959
130340305000017,82,97,54.18994413407822
130340305000018,73,48,39.66942148760331
130340305000019,18,11,37.93103448275862
130340305000020,32,18,36
130340305000021,30,42,58.333333333333336
130340305000022,34,28,45.16129032258064
130340305000023,36,31,46.26865671641791
130340305000024,40,26,39.39393939393939
130340305000025,61,56,47.863247863247864
130340305000026,112,71,38.79781420765027
130340305000027,57,54,48.64864864864865
130340305000028,24,28,53.84615384615385
130340305000029,50,59,54.12844036697248
130340305000030,30,15,33.33333333333333
130340305000031,35,25,41.66666666666667
130340305000032,28,25,47.16981132075472
130340305000033,108,92,46
130340305000034,28,62,68.88888888888889
130340305000035,30,24,44.44444444444444
130340305000036,24,41,63.07692307692307
130340305000037,58,38,39.58333333333333
130340305000038,161,130,44.67353951890035
130340305000039,106,108,50.467289719626166
130340305000040,36,39,52
130340305000041,104,105,50.23923444976076
130340305000042,101,59,36.875
130340305000043,83,69,45.39473684210527
130340305000044,93,65,41.139240506329116
130340305000045,48,14,22.58064516129032
130340305000046,50,45,47.368421052631575
130340305000047,140,113,44.66403162055336
130340305000048,116,79,40.51282051282051
130340305000049,16,16,50
130340305000050,118,85,41.87192118226601
130340305000051,24,10,29.411764705882355
130340305000052,15,42,73.68421052631578
130340305000053,14,11,44
130340305000054,83,86,50.887573964497044
130340305000055,68,111,62.01117318435754
130340305000056,46,38,45.23809523809524
130340305000057,29,26,47.27272727272727
130340305000058,104,88,45.83333333333333
130340305000059,73,114,60.962566844919785
130340305000060,94,84,47.19101123595505
130340305000061,133,128,49.042145593869726
130340305000062,76,50,39.682539682539684
130340305000063,23,13,36.11111111111111
130340305000064,118,85,41.87192118226601
130340305000065,90,92,50.54945054945055
130340305000066,166,64,27.82608695652174
130340305000067,81,73,47.4025974025974
130340305000068,75,93,55.35714285714286
130340305000069,137,81,37.15596330275229
130340305000070,21,38,64.40677966101694
130340305000071,96,58,37.66233766233766
130340305000072,62,71,53.383458646616546
130340305000073,96,106,52.475247524752476
130340305000074,152,96,38.70967741935484
130340305000075,144,90,38.46153846153847
130340305000076,115,104,47.48858447488584
130340305000077,122,85,41.06280193236715
130340305000078,34,26,43.333333333333336
130340305000079,145,82,36.12334801762114
130340305000080,60,36,37.5
130340305000081,111,77,40.95744680851064
130340305000083,0,0,NaN
130340305000084,44,10,18.51851851851852
130340305000085,20,18,47.368421052631575
130340305000086,58,23,28.39506172839506
130340305000087,135,57,29.6875
130340305000088,93,45,32.608695652173914
130340305000089,50,38,43.18181818181818
130340305000090,98,100,50.505050505050505
130340305000091,123,11,8.208955223880597
130340305000092,82,39,32.231404958677686
130340305000093,288,32,10
130340305000094,338,33,8.89487870619946
130340305000095,248,27,9.818181818181818
130340305000096,135,29,17.682926829268293
130340305000097,201,68,25.27881040892193
130340305000098,76,84,52.5
130340305000099,196,23,10.50228310502283
130340305000100,228,67,22.71186440677966
130340305000101,200,129,39.209726443769
130340305000102,196,44,18.333333333333332
130340305000103,202,12,5.607476635514018
130340305000104,21,10,32.25806451612903
130340305000105,97,53,35.333333333333336
130340305000106,169,30,15.07537688442211
130340305000107,126,10,7.352941176470589
130340305000108,7,5,41.66666666666667
130340305000109,127,17,11.805555555555555
130340305000110,74,6,7.5
130340305000111,88,71,44.65408805031446
130340305000112,34,50,59.523809523809526
130340305000113,70,50,41.66666666666667
130340305000114,11,23,67.64705882352942
130340305000115,28,26,48.148148148148145
130340305000116,44,19,30.158730158730158
130340305000117,2,3,60
130340305000118,8,3,27.27272727272727
130340305000119,27,39,59.09090909090909
130340305000120,7,9,56.25
130340305000121,112,105,48.38709677419355
130340305000122,17,17,50
130340305000123,37,21,36.206896551724135
130340305000124,23,40,63.49206349206349
130340305000125,17,25,59.523809523809526
130340305000126,13,25,65.78947368421053
130340305000127,81,159,66.25
130340305000128,82,76,48.10126582278481
130340305000129,75,126,62.68656716417911
130340305000130,121,190,61.09324758842444
130340305000131,58,141,70.85427135678391
130340305000132,76,87,53.37423312883436
130340305000133,99,84,45.90163934426229
130340305000134,52,100,65.78947368421053
130340305000135,67,46,40.707964601769916
130340305000136,59,9,13.23529411764706
130340305000137,247,27,9.854014598540147
130340305000138,31,26,45.614035087719294
130340305000139,38,11,22.448979591836736
130340305000140,0,0,NaN
130340305000141,0,0,NaN
130340305000142,26,11,29.72972972972973
130340305000143,14,5,26.31578947368421
130340305000144,13,8,38.095238095238095
130340305000145,164,109,39.92673992673993
130340310000001,140,75,34.883720930232556
130340310000002,126,52,29.213483146067414
130340310000003,49,8,14.035087719298245
130340310000004,322,40,11.049723756906078
130340310000005,246,132,34.92063492063492
130340310000006,92,52,36.11111111111111
130340310000007,216,36,14.285714285714285
130340310000008,134,15,10.06711409395973
130340310000009,31,1,3.125
130340310000010,103,15,12.711864406779661
130350205000001,106,66,38.372093023255815
130350205000002,52,159,75.35545023696683
130350205000003,192,80,29.411764705882355
130350205000004,120,81,40.298507462686565
130350205000005,180,71,28.286852589641438
130350205000006,102,44,30.136986301369863
130350205000008,14,2,12.5
130350205000009,59,11,15.714285714285714
130350205000010,30,0,0
130350205000011,60,4,6.25
130350205000012,160,24,13.043478260869565
130350205000013,9,4,30.76923076923077
130350205000014,108,3,2.7027027027027026
130350205000015,9,3,25
130350205000016,56,4,6.666666666666667
130350205000017,54,7,11.475409836065573
130350205000018,37,1,2.631578947368421
130350205000019,46,25,35.2112676056338
130350205000020,6,0,0
130350205000021,0,0,NaN
130350205000022,17,0,0
130350205000024,123,21,14.583333333333334
130350205000025,94,44,31.88405797101449
130350205000026,16,0,0
130350205000027,26,4,13.333333333333334
130350205000028,0,0,NaN
130350205000029,0,0,NaN
130350205000030,22,0,0
130350205000031,0,0,NaN
130350205000032,0,0,NaN
130350205000033,0,0,NaN
130350205000034,0,0,NaN
130350205000035,5,1,16.666666666666664
130350205000037,0,0,NaN
130350205000039,8,0,0
130350205000041,0,0,NaN
130350205000045,201,43,17.62295081967213
130350205000046,105,103,49.519230769230774
130350205000047,135,67,33.16831683168317
130353605000001,65,27,29.347826086956523
130353605000002,67,57,45.96774193548387
130353605000003,46,51,52.57731958762887
130353605000004,140,119,45.94594594594595
130353605000005,70,95,57.57575757575758
130353605000006,133,97,42.173913043478265
130353605000007,51,35,40.69767441860465
130353605000008,288,43,12.990936555891238
130353605000009,36,41,53.246753246753244
130353605000010,50,30,37.5
130353605000011,117,10,7.874015748031496
130353605000012,90,25,21.73913043478261
130353605000013,34,54,61.36363636363637
130353605000014,126,42,25
130353605000015,109,29,21.014492753623188
130353605000016,23,6,20.689655172413794
130353605000017,10,2,16.666666666666664
130353605000018,38,20,34.48275862068966
130353605000019,50,20,28.57142857142857
130353605000020,163,37,18.5
130353605000021,127,31,19.62025316455696
130353605000023,14,1,6.666666666666667
130353605000024,72,3,4
130353605000025,9,1,10
130353605000027,87,17,16.346153846153847
130353605000029,148,61,29.1866028708134
130353605000030,53,17,24.285714285714285
130353605000031,104,19,15.447154471544716
130353605000032,64,20,23.809523809523807
130353605000033,141,92,39.48497854077253
130353605000034,25,25,50
130353605000035,72,56,43.75
130353605000036,33,19,36.53846153846153
130353605000037,32,30,48.38709677419355
130353605000038,12,5,29.411764705882355
130353605000039,51,52,50.48543689320388
130353605000040,41,9,18
130353605000041,73,48,39.66942148760331
130353605000042,4,2,33.33333333333333
130353605000043,110,262,70.43010752688173
130353605000044,184,191,50.93333333333333
130353605000045,103,52,33.5483870967742
130353605000046,54,76,58.46153846153847
130353605000047,9,2,18.181818181818183
130353605000048,23,8,25.806451612903224
130353605000049,123,20,13.986013986013987
130353605000050,93,20,17.699115044247787
130353610000001,72,40,35.714285714285715
130353610000002,60,32,34.78260869565217
130353610000003,161,55,25.462962962962965
130353610000004,13,5,27.77777777777778
130353610000005,31,35,53.03030303030303
130353610000006,17,3,15
130353610000007,54,26,32.5
130353610000008,308,31,9.144542772861357
130353610000018,135,6,4.25531914893617
130353610000019,154,1,0.6451612903225806
130353610000020,85,7,7.608695652173914
130353610000021,307,42,12.034383954154727
130356905000001,36,35,49.29577464788733
130356905000002,118,106,47.32142857142857
130356905000003,53,47,47
130356905000004,106,77,42.07650273224044
130356905000005,33,22,40
130356905000006,16,8,33.33333333333333
130356905000007,143,20,12.269938650306749
130356905000008,124,8,6.0606060606060606
130356905000009,145,32,18.07909604519774
130356905000010,79,36,31.30434782608696
130356905000011,136,26,16.049382716049383
130356905000012,190,31,14.027149321266968
130356905000013,96,16,14.285714285714285
130356905000014,90,21,18.91891891891892
130356905000015,157,65,29.27927927927928
130356905000016,68,24,26.08695652173913
130356905000017,0,0,NaN
130356905000018,124,46,27.058823529411764
130356905000019,90,40,30.76923076923077
130356905000020,225,162,41.86046511627907
130356905000021,120,73,37.82383419689119
130356905000022,135,105,43.75
130356905000023,151,90,37.344398340248965
130356905000024,156,112,41.7910447761194
130356905000025,218,132,37.714285714285715
130356905000026,92,17,15.59633027522936
130356905000027,177,156,46.846846846846844
130356905000028,312,12,3.7037037037037033
130356905000029,114,2,1.7241379310344827
130356905000030,74,55,42.63565891472868
130356905000031,190,29,13.24200913242009
130356905000032,142,30,17.441860465116278
130356905000033,116,21,15.328467153284672
130356905000034,84,29,25.663716814159294
130356905000035,175,18,9.32642487046632
130356905000036,0,0,NaN
130356905000037,27,4,12.903225806451612
130356905000038,0,0,NaN
130356905000039,49,4,7.547169811320755
130356905000040,12,2,14.285714285714285
130360105000001,53,88,62.4113475177305
130360105000002,249,95,27.61627906976744
130360105000003,146,74,33.63636363636363
130360105000004,161,11,6.395348837209303
130360105000005,20,0,0
130360105000008,28,0,0
130360105000009,16,1,5.88235294117647
130360105000010,45,12,21.052631578947366
130360105000011,27,15,35.714285714285715
130360105000012,83,4,4.597701149425287
130360105000013,0,0,NaN
130360105000014,104,19,15.447154471544716
130360105000015,49,1,2
130360105000016,100,0,0
130360105000017,28,1,3.4482758620689653
130360105000018,44,3,6.382978723404255
130360105000019,45,3,6.25
130360105000020,62,4,6.0606060606060606
130360105000021,60,7,10.44776119402985
130360105000022,38,1,2.564102564102564
130360105000025,6,0,0
130360105000026,0,0,NaN
130360105000027,166,95,36.39846743295019
130360105000028,157,92,36.94779116465863
130360105000029,101,9,8.181818181818182
130360105000038,17,0,0
130360105000043,33,0,0
130360105000044,13,1,7.142857142857142
130360105000045,19,2,9.523809523809524
130360105000046,32,2,5.88235294117647
130360105000047,34,2,5.555555555555555
130360105000048,43,1,2.272727272727273
130360105000049,41,0,0
130360105000050,36,4,10
130370005000001,27,35,56.451612903225815
130370005000002,81,36,30.76923076923077
130370005000003,61,28,31.46067415730337
130370005000004,71,32,31.06796116504854
130370005000005,267,58,17.846153846153847
130370005000006,101,41,28.87323943661972
130370005000007,61,13,17.56756756756757
130370005000008,61,4,6.153846153846154
130370005000009,35,2,5.405405405405405
130370005000012,5,1,16.666666666666664
130370005000013,168,22,11.578947368421053
130370005000014,185,12,6.091370558375635
130370005000015,34,0,0
130370005000017,14,0,0
130370005000018,149,7,4.487179487179487
130370005000019,84,8,8.695652173913043
130370005000020,134,5,3.5971223021582732
130370005000021,22,1,4.3478260869565215
130370005000022,3,2,40
130370005000023,0,0,NaN
130370005000024,20,3,13.043478260869565
130370005000025,31,0,0
130370005000026,0,0,NaN
130370005000027,103,8,7.207207207207207
130370005000028,0,0,NaN
130370005000029,9,0,0
130370005000030,15,2,11.76470588235294
130370005000031,28,1,3.4482758620689653
130370005000032,5,0,0
130370005000033,0,0,NaN
130370005000034,9,0,0
130370005000035,53,6,10.16949152542373
130370005000036,28,2,6.666666666666667
130370005000037,22,3,12
130370005000038,12,1,7.6923076923076925
130370005000040,28,0,0
130370005000041,17,0,0
130370005000042,22,0,0
